id,station_id,train_id,departure_time,departure_time_offset,station_name,train_number
1429,15,90,10:32:00 AM,2:32:00 AM,Palo Alto,194
1430,16,90,10:35:00 AM,2:35:00 AM,California Ave,194
1431,17,90,10:39:00 AM,2:39:00 AM,San Antonio,194
1432,18,90,10:44:00 AM,2:44:00 AM,Mountain View,194
1433,19,90,10:49:00 AM,2:49:00 AM,Sunnyvale,194
1434,20,90,10:53:00 AM,2:53:00 AM,Lawrence,194
1435,21,90,10:58:00 AM,2:58:00 AM,Santa Clara,194
1436,23,90,11:06:00 AM,3:06:00 AM,San Jose Diridon,194
1437,24,90,11:11:00 AM,3:11:00 AM,Tamien,194
1438,1,91,10:40:00 AM,2:40:00 AM,San Francisco,196
1439,2,91,10:44:00 AM,2:44:00 AM,22nd Street,196
1440,3,91,10:49:00 AM,2:49:00 AM,Bayshore,196
1441,4,91,10:56:00 AM,2:56:00 AM,So. San Francisco,196
1442,5,91,11:00:00 AM,3:00:00 AM,San Bruno,196
1443,6,91,11:06:00 AM,3:06:00 AM,Millbrae,196
1444,7,91,11:11:00 AM,3:11:00 AM,Burlingame,196
1445,8,91,11:14:00 AM,3:14:00 AM,San Mateo,196
1446,9,91,11:18:00 AM,3:18:00 AM,Hayward Park,196
1447,10,91,11:21:00 AM,3:21:00 AM,Hillsdale,196
1448,11,91,11:25:00 AM,3:25:00 AM,Belmont,196
1449,12,91,11:28:00 AM,3:28:00 AM,San Carlos,196
1450,13,91,11:33:00 AM,3:33:00 AM,Redwood City,196
1451,14,91,11:38:00 AM,3:38:00 AM,Menlo Park,196
1452,15,91,11:42:00 AM,3:42:00 AM,Palo Alto,196
1453,16,91,11:45:00 AM,3:45:00 AM,California Ave,196
1454,17,91,11:49:00 AM,3:49:00 AM,San Antonio,196
1455,18,91,11:54:00 AM,3:54:00 AM,Mountain View,196
1456,19,91,11:59:00 AM,3:59:00 AM,Sunnyvale,196
1457,20,91,12:03:00 PM,4:03:00 AM,Lawrence,196
1458,21,91,12:08:00 PM,4:08:00 AM,Santa Clara,196
1459,23,91,12:16:00 PM,4:16:00 AM,San Jose Diridon,196
1460,1,92,12:05:00 PM,4:05:00 AM,San Francisco,198
1461,2,92,12:10:00 PM,4:10:00 AM,22nd Street,198
1462,3,92,12:15:00 PM,4:15:00 AM,Bayshore,198
1463,4,92,12:21:00 PM,4:21:00 AM,So. San Francisco,198
1464,5,92,12:25:00 PM,4:25:00 AM,San Bruno,198
1465,6,92,12:29:00 PM,4:29:00 AM,Millbrae,198
1466,7,92,12:33:00 PM,4:33:00 AM,Burlingame,198
1467,8,92,12:36:00 PM,4:36:00 AM,San Mateo,198
1468,9,92,12:40:00 PM,4:40:00 AM,Hayward Park,198
1469,10,92,12:43:00 PM,4:43:00 AM,Hillsdale,198
1470,11,92,12:47:00 PM,4:47:00 AM,Belmont,198
1471,12,92,12:50:00 PM,4:50:00 AM,San Carlos,198
1472,13,92,12:55:00 PM,4:55:00 AM,Redwood City,198
1473,14,92,1:00:00 AM,5:00:00 PM,Menlo Park,198
1474,15,92,1:04:00 AM,5:04:00 PM,Palo Alto,198
1475,16,92,1:07:00 AM,5:07:00 PM,California Ave,198
1476,17,92,1:11:00 AM,5:11:00 PM,San Antonio,198
1477,18,92,1:16:00 AM,5:16:00 PM,Mountain View,198
1478,19,92,1:21:00 AM,5:21:00 PM,Sunnyvale,198
1479,20,92,1:25:00 AM,5:25:00 PM,Lawrence,198
1480,21,92,1:30:00 AM,5:30:00 PM,Santa Clara,198
1481,23,92,1:38:00 AM,5:38:00 PM,San Jose Diridon,198
